A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,x1,R,S,T,U,V,W
2.2627875883031088,1.9288231087355665,2.578307014334646,4.241321474218387,1.1327154789151757,2.73254107680114,2.6928290426367303,2.928385310197333,2.4520703042951424,1.403798472842332,1.010651612468975,0.971650271466396,2.756927031046874,3.8434727964207815,3.5284251229716537,1.2333496325919968,1.498897546428272,5.542229530430607,2.419495529094727,4.973010023433658,3.041754630005942,1.91424717812514,2.507223874937976
2.2373538558105817,1.944716611151548,2.578307014334646,4.396299360886326,1.1486867671678795,2.774048375757749,2.712055842001156,3.0388440040979767,2.5726386011573346,1.4473723774393583,1.0449935542606708,1.0067559957744767,2.841013305493804,3.9144617389706737,3.622951632016064,1.3000121802335942,1.5335220797507647,5.623755726823241,2.4389966630592306,5.19838683769567,3.0792594645939158,1.941659197715892,2.476911538289976
2.288208908953156,1.972487164358792,2.613965000342894,4.692214270867586,1.1645731051578114,2.8571033841279356,2.8274538180783053,3.1383053683521034,2.6616776231433903,1.515138352151069,1.1136391808400543,1.0468752222060895,2.9250504790703102,4.080200048998692,3.7552618256172914,1.3333444925347837,1.5879314431403218,5.868220388268245,2.474118215007284,5.378666893226957,3.2506202537985667,1.941659197715892,2.5375463327473144
2.326376233554494,1.972487164358792,2.613965000342894,4.7062909136801885,1.1725620766591942,2.7906471594131204,2.837067161059772,3.171477256095585,2.6355133321078905,1.5586985797754125,1.0983711876707372,1.0393481893584278,2.891441649065792,4.088074835093258,3.7300640187673992,1.300010880221414,1.5829294590944298,5.899967460568776,2.474118215007284,5.408733641160096,3.2988269521623987,1.9808030471418443,2.6082931245043093
2.326376233554494,1.9962950844326024,2.6598400860989115,4.819006581062829,1.2045143932481572,2.8238558606101365,2.8274495033837788,3.171477256095585,2.6249976339127796,1.5732256505389193,1.1136385471793604,1.0418530184947816,2.891441649065792,4.1670155601589105,3.7804944843011343,1.366675438159168,1.597951459661236,5.98203600794529,2.4936390077236905,5.468824671913384,3.336301626338964,2.016041533350497,2.6082931245043093
2.2755216490889936,2.0161582205227067,2.695508541653498,4.649907640133335,1.2125003236753924,2.7242019872892045,2.760127930708212,3.072019729344427,2.5936026622111834,1.5199719622681769,1.0754964269384673,1.0205367057363783,2.8662282778859387,4.1118026039868045,3.7489651603020633,1.366675438159168,1.6029690272445718,5.836134149711503,2.4507234804007663,5.348619905624729,3.266706374413533,2.004288011211064,2.6082931245043093
2.339054213531558,2.043940880801509,2.695508541653498,4.762667900406568,1.2125003236753924,2.7906452737591882,2.769760777186383,3.0831097205673603,2.598815803562228,1.5393364050674734,1.0640423899915723,1.021791965884434,2.9082471844397464,4.143381247985423,3.7644858760657134,1.40000865209587,1.6129875836648508,5.954666034292144,2.4585412883032443,5.423768015298755,3.2988507651377628,2.0137282077438683,2.6689881055115237
2.3517786684531696,2.071718037371601,2.7158865862283985,4.819010261668378,1.2125003236753924,2.840458291895789,2.8082327543815016,3.072041356670524,2.5673441441810896,1.5102891271038503,1.0831206700441214,1.0280657685549646,2.9250568531658083,4.174912379282592,3.80898209912081,1.3333402400830647,1.6330208894539684,5.945614941920019,2.4351113898257144,5.423768015298755,3.32560444484303,2.0137282077438683,2.6891923454702464
2.3454288660483456,2.1193675522311484,2.75157333597144,4.790867241740235,1.2204907008084134,2.7491091532284204,2.8082327543815016,3.061043448613643,2.525445087748054,1.4812462671896431,1.0488182384238243,1.0268115283173276,2.975484833314386,4.174912379282592,3.87895310028166,1.4000072520872182,1.6630684738199213,5.9273024478989065,2.4585371613958378,5.438791852701132,3.32560444484303,2.049129549636005,2.770083251221992
2.4216787584835777,2.1074567065876093,2.75157333597144,4.6358347777975215,1.2125086916251264,2.7491091532284204,2.7312871769114486,3.0278923480651567,2.5150149995356545,1.4473701650590158,1.0678962421807534,1.0268115283173276,2.8998480088515346,4.088074201793514,3.81533826943704,1.4000072520872182,1.6330168264979952,5.827012490480458,2.4351073022477348,5.378693202728784,3.2774164364372553,2.029478397254996,2.770083251221992
2.4407373703128434,2.119384911546895,2.7923516528105363,4.79085709276707,1.2125086916251264,2.7491091532284204,2.7409013077741764,3.1051944397112607,2.541196305680821,1.457053071463261,1.0755103423875023,1.0581600842768557,2.8914384496258654,4.127524117840821,3.85349165213141,1.3666730794150213,1.6230064333515626,5.918263506081381,2.4351073022477348,5.4387732058032645,3.3416865727557887,2.0570184191057463,2.7195292318871904
2.415329294287887,2.127332604965196,2.787241649285893,4.7851559728266775,1.2045182593473172,2.715872423565889,2.7312807441838896,3.0831165072449136,2.562161175202688,1.4618904876605192,1.056441544016972,1.0619165525760383,2.857811020456716,4.119640546775745,3.8471333909053937,1.4000062358219536,1.6330203830453418,5.909090197646956,2.4429239966879503,5.4454628968464025,3.2988795677587874,2.0570184191057463,2.638650432530865
2.428058079668784,2.103485206463536,2.7923701739205797,4.756875701027272,1.2125042154067895,2.7740192521544347,2.7312807441838896,3.105191621436788,2.6092793192146653,1.4667293451746752,1.060244733575433,1.0782169716580805,2.8157440422355933,4.103862323481594,3.8407856208104,1.4666745327717947,1.6430307979934098,5.93644928526206,2.4429239966879503,5.460546829070667,3.3042237526585567,2.06487622946673,2.668994912504971
2.421672286919255,2.166989424846669,2.8076444387719253,4.7710036218593235,1.2125042154067895,2.7491362994626094,2.7408948524034167,3.1383550679537326,2.598842201937807,1.4812499656919045,1.0717059791453831,1.0819799488891673,2.849420340980731,4.103862323481594,3.878924622025047,1.4666745327717947,1.6630593434209493,5.9182243859563055,2.4546256026320856,5.521268109809934,3.3042237526585567,2.104212121638071,2.7397499676354777
2.4089827241357984,2.1352430297726657,2.7974526894591834,4.671909876633305,1.2045138126272588,2.6992669669903577,2.7312743114714806,3.0720416253678704,2.5306745709809784,1.4812499656919045,1.0488250564906294,1.053145183251271,2.891449291010197,4.017065635339958,3.8344333566104196,1.433337020641892,1.6179738046208074,5.836138613723091,2.4194999102584203,5.445461098662243,3.272106697782716,2.080623903754508,2.699311258113178
2.4025989199168376,2.115406622026077,2.7974526894591834,4.6152863289285095,1.19652788604954,2.691007210071368,2.7024320547423417,3.0610437163490536,2.494055709938884,1.4522026538646862,1.0106792891860652,1.046878969410926,2.866235853192588,4.024939083985224,3.8344333566104196,1.3666725158118376,1.6129580858264831,5.854347366197906,2.407789530692769,5.430268262196975,3.2185750322069904,2.084535476693567,2.6892158340078347
2.4407281647759183,2.14318191097328,2.8178181450384456,4.5869484708688875,1.19652788604954,2.691007210071368,2.6928113966274587,3.072032863290746,2.4731056419753967,1.4376806273260392,0.9992181860466952,1.0543955604112965,2.8157614398178668,4.048565476408218,3.853490490392773,1.4000056584724885,1.6430074949654299,5.845273127780301,2.4390185609058546,5.445473013331126,3.2399785561711667,2.0924150207954684,2.729661640151313
2.4216660778090184,2.163006343649783,2.8330907193845536,4.671898756549381,1.19652788604954,2.7075838144854067,2.7312916714852653,3.1162701365221332,2.457376690092433,1.4618911690902097,1.0144862399294887,1.0757048946872088,2.8241524089085237,4.088038989803198,3.8852817869385134,1.4000056584724885,1.668046929188703,5.836154501700963,2.466335568788,5.475749843285247,3.2721191434483847,2.1002825012736595,2.7397613882198733
2.434379824717516,2.2185956066815824,2.858588535859014,4.502028517761246,1.19652788604954,2.6328274253674646,2.7024492314343806,3.0720191005835185,2.3525450004930897,1.4521988306391416,1.0221050315913591,1.0869890390324777,2.832568383087072,4.040699498301277,3.8662050533646464,1.4000056584724885,1.6830760320206932,5.6081943068645215,2.4819474729384283,5.5819246327465475,3.2239208284653897,2.1002825012736595,2.729651668697341
2.4089648993474646,2.1709623590061287,2.807619902264648,4.388757480254373,1.19652788604954,2.5830143304795117,2.6832077929065683,2.9836371110597306,2.3301722975384007,1.4279906761323868,0.979421925472104,1.0819671496721477,2.7737359377703528,3.9302267740177204,3.8089852185748487,1.4000056584724885,1.6480175582737022,5.526090342212026,2.4312164665915668,5.460517771984311,3.17037150350458,2.0845513853391195,2.6992979421414267
2.3962455646789107,2.1431957504344403,2.7719350533068647,4.431240652663235,1.19652788604954,2.624575031056928,2.663996025109357,2.994706404741762,2.3618626407849237,1.4183088993482094,0.9755727973049986,1.0706822323010672,2.7653315178789093,3.9459869833815313,3.700886218071695,1.4000056584724885,1.6530275316508545,5.516972293147376,2.4390206714493257,5.430211898349796,3.0846446580498164,2.0688338678936624,2.7094473024038788
2.351747284542824,2.024141226497808,2.7006131643852793,4.346249456945155,1.188535079770729,2.5671230836270915,2.6062672312452366,2.9063026716737856,2.303784438448022,1.3989489828721062,0.933506098285207,1.0531230436913297,2.706512916493625,3.8749986775504976,3.6245739442550566,1.3666715237442584,1.6229754911254417,5.371103545716559,2.368776876111585,5.323996953618075,3.0685736593813764,2.013761510330333,2.6993139694928883
2.415315013644016,1.9963295260457277,2.7719363580566942,4.431218633828434,1.1805481240346698,2.558702919912794,2.6062672312452366,2.9283905719785066,2.3512884735688204,1.4134700733143188,0.9641157632479792,1.066918955563686,2.7569352521279007,3.9775698925452594,3.5418974125865987,1.3666715237442584,1.60794673807762,5.480566635978263,2.439011110488293,5.445384084160566,3.1489089177839813,2.009814537770086,2.790307843404493
2.447100559223572,1.9923568302888963,2.7617633516226263,4.3887232471300175,1.164575307916481,2.5249280413699458,2.6062672312452366,2.8620625255231937,2.3248835040106433,1.4134700733143188,0.933505087764856,1.0568899173813875,2.7485265996089114,3.961818715770781,3.5355574162180687,1.3333384052801358,1.5678767053647256,5.407565488387033,2.4351086927115118,5.414998840970951,3.0900243210214207,1.9508264810865343,2.7296744539673137
2.3835248866949432,1.9844471736726492,2.7566817070556406,4.402854935985777,1.1725642945287875,2.5502278203444724,2.6062672312452366,2.8068247187805957,2.1822286522045498,1.4086360056635838,0.9143962386183092,1.0468600320654382,2.740116108214108,3.938127039850471,3.4910447483478837,1.3333384052801358,1.5528564465273311,5.343756215624065,2.415579120995966,5.3391888571973585,3.100715805172155,1.899695319017256,2.7094748630079555
2.389865062893552,1.9884160680199947,2.7923531683449405,4.4736088148070685,1.1805494573745288,2.6346913657542808,2.6062672312452366,2.7294405612838157,2.3037787881323437,1.4037902978041008,1.0253399342498688,1.066917870279812,2.723319196470756,3.9933395809491743,3.471983644021904,1.2333380248841257,1.54284052244723,5.553498647087309,2.407776800435149,5.4908752126303355,3.1221727585439463,1.9154247962587188,2.7094748630079555
2.4598164132844462,2.016194240490234,2.8942461354578466,4.714333705131836,1.1885417772009543,2.8542138503489283,2.6928213659948907,2.7626032641034137,2.377753125019273,1.4231626039137977,0.9641168867758092,1.093238734139615,2.7401220759129803,4.159103106954373,3.5991624049024256,1.2666751516967438,1.592921125805867,5.8543872037865,2.481912248120548,5.794300976880287,3.2988877366775338,1.8564297125339504,2.770112910442074
2.4598164132844462,1.9963347272214047,2.9452138099032594,4.671857558448599,1.1725677757153734,2.845793919490399,2.6543409486748244,2.8509789425220817,2.3565673446753514,1.4328401096204113,0.9564617986948092,1.0857172516487346,2.7065007780415287,4.190670699536159,3.700874734464968,1.3000140416894022,1.522800737847893,5.78144153922732,2.4585078156207705,5.809424102429945,3.3310189032327733,1.8996845248359917,2.8004456468114145
2.383537506308496,1.9884292417016085,2.9706899093589234,4.6577018300464985,1.1566794823544302,2.896449051257328,2.635123520206418,2.8509789425220817,2.303780236154624,1.3699097720058828,0.9488101043052508,1.0769446562554128,2.630854081295267,4.127475385387153,3.6754497250391935,1.3000140416894022,1.4927406512827757,5.7358837798982085,2.4428962909915786,5.839807390485654,3.304237511250782,1.9350756475336857,2.7801984247849685
2.3898777160752767,1.9844523832182053,2.975769789103927,4.728452320844906,1.1566794823544302,2.9049066824870002,2.6255053193576643,2.8289123655069615,2.2984815416114683,1.3795950340939642,0.8952402858161763,1.0819524489070005,2.23580503244797,4.135358863373241,3.65637414096624,1.2333493216315694,1.5378214189515156,5.726763724688171,2.450713559122752,5.824623891270392,3.3685049308446096,1.9114870753902504,2.891378559792119
2.3898777160752767,1.9685569196286277,2.97068122276456,4.785099179648627,1.1971632642368348,2.8880291746617504,2.6062603653667726,2.8841327348816566,2.2931950340657616,1.4280050238403217,0.9105488947036328,1.085706823904708,2.23580503244797,4.135358863373241,3.6500120499609583,1.2333493216315694,1.5278102015141413,5.6811786854396535,2.4467924174281555,5.794335847035785,3.389894937155473,1.9272186140207117,2.8408372625669527
2.428044063200999,1.9645804346509776,2.975761087655487,4.841706902943871,1.2051483432092946,2.845806188128196,2.6447287683595864,2.895207804583603,2.303789595123145,1.452209708994415,0.9220491272437396,1.0982467377208072,2.2442116593699746,4.198547146805585,3.7072442389043463,1.2333493216315694,1.522798984053175,5.717595040813322,2.4429020174844447,5.763973527197317,3.427421074109784,1.95869009398767,2.770100414729036
2.351754918735224,1.8971167425250632,2.9196977487640585,4.6434874223373495,1.1810935822788369,2.702263723999009,2.654355581076416,2.740516851584701,2.2351136272925247,1.3795992235446943,0.8952451591147641,1.0568757831108644,2.210593368712612,4.111721191809647,3.656380847946578,1.2000118894678682,1.4125940215772468,5.480543550421201,2.3765527986895667,5.536469492078838,3.293511732744314,1.9075486956336518,2.6690194505955733
2.300909977392168,1.7939325628991247,2.843260061701415,4.5585580373828,1.1569520294570577,2.660027341992905,2.5389442004112133,2.652135183121094,2.198122496760833,1.4183245737495942,0.8646367271246302,1.038073962929322,2.210593368712612,4.072248668368273,3.5037635113532883,1.2000118894678682,1.402578729964264,5.5443370773481035,2.3687577055098656,5.475734421750734,3.229255318838473,1.860336865416719,2.6487615929655526
2.275507931241758,1.7304273501724958,2.8279917551700784,4.572689567298687,1.1730220931462159,2.6347038816971327,2.5197243928141004,2.6410492580556477,2.1663596266826395,1.37960431288623,0.83022418538507,1.013004476724579,2.2021931139115036,4.001187929105248,3.4910448498070754,1.1000148987185108,1.3775286738471022,5.489614470394678,2.3024088021785345,5.384727715661236,3.1489437390589603,1.7777565119608707,2.5173565303385312
2.3772003806889517,1.6986740082968306,2.868771396279631,4.714260036302255,1.148963410015787,2.7022576892238472,2.481248201335829,2.718458411809259,2.240340807933852,1.4231722170871772,0.8225695183958197,1.0054778534625153,2.193780736216362,4.056484346285481,3.580066493477156,1.1333453501496815,1.3875433073059709,5.635583319162473,2.329715370572372,5.4302825121357285,3.229273293842353,1.7502190635905968,2.6184535685969266
2.3772003806889517,1.674875585440592,2.8942460862785944,4.785021079447152,1.1006724778928234,2.7275778437718747,2.490850631874999,2.8068354947771783,2.2985000553078145,1.44738037649983,0.8531773301753282,0.9954431844849594,2.1096931205971887,4.127472822345478,3.662730228811544,1.1333453501496815,1.5177919975627825,5.72671070143333,2.3609335565380416,5.536498838073103,3.299348524318733,1.7659535329722764,2.6892041840204155
2.319981167525769,1.6471061482339868,2.9095566480750086,4.728414280077292,1.0524740300858966,2.6600430163600834,2.4235229392954176,2.729451040186172,2.176955372383137,1.3941312524484013,0.8608303308270008,0.9966974428974104,2.01724636805262,4.088014182163855,3.700895877795761,1.1333453501496815,1.472698397315192,5.68112608424992,2.333593945953331,5.490933452635763,3.2670149087804097,1.7069706849710025,2.6184512219388387
2.3390514127228306,1.6709068320759684,2.8637020353013463,4.71427632137986,1.0524740300858966,2.6600430163600834,2.4235229392954176,2.707369781271065,2.2245218472697084,1.374766769351893,0.849329637607152,1.0104817685326817,1.975227126206084,4.1117246644204055,3.700895877795761,1.1666770368975838,1.487719920967807,5.726688715445603,2.3453085875620165,5.460568590642687,3.229248216434908,1.7384301546950178,2.638639480859988
2.434391148305413,1.7145676275981134,2.8637020353013463,4.912417355167456,1.060557030636956,2.8120644747450623,2.490848406549044,2.707369781271065,2.3037815606879284,1.4086547702164172,0.8952443978161946,1.0568729865260171,2.042463857582139,4.222165588906738,3.789902423656749,1.1000131110092557,1.5227854795050182,5.8452884387424815,2.38041785711782,5.688165089500674,3.3694621739925115,1.7463052432957864,2.69927541613015
2.434391148305413,1.7264495812573686,2.9350368530007023,5.181421329536425,1.0926919086652558,2.8542735625109854,2.673577045653482,2.7736732672143933,2.3460559523265516,1.4667336063924399,0.8990939487268041,1.0794372247883472,2.1601097757788708,4.25374738751176,3.8534969863257094,1.1333435082728365,1.5778798581535098,5.890881688564672,2.497486807330874,5.870186372364696,3.466468989981756,1.7974195977670537,2.780172700351571
2.4979531011876674,1.7423329174049365,2.9910960568930154,5.110643114174957,1.108754479722635,2.896516811236148,2.7120498193404354,2.8288971019646323,2.2720848081496956,1.5006298200361694,0.8990939487268041,1.0806893719691018,2.1685774060999243,4.3089610286016615,3.847138716298272,1.2000067734294448,1.5929012744031312,6.000334270338205,2.462372142819802,5.885272751341673,3.509626528907029,1.8406834874853069,2.8105043845124063
2.485238519902622,1.7423329174049365,2.9860111935962967,5.096486632748691,1.116837299879813,2.938748026343971,2.673592952902188,2.806831704569308,2.2826045608114294,1.4812566890595025,0.8990939487268041,1.0706605745972286,2.2694162554835704,4.324774915576631,3.815322879114485,1.3333395260251906,1.5929012744031312,5.936490713701806,2.423343544356108,5.82459558927534,3.4988519754632845,1.8170859251757452,2.759971515678873
2.5043002993502754,1.7661331850566881,3.062423220040426,5.167276832077572,1.116837299879813,2.9809484480022697,2.673592952902188,2.828893401767223,2.1928297234347154,1.4957730046122857,0.8990939487268041,1.089472080892902,2.202196145996147,4.285289720597417,3.85347610790563,1.3000060378745608,1.5979029844047568,5.973000131591072,2.4428756933236184,5.854941732295464,3.477264058774676,1.8485396825405371,2.7801745071736423
2.466184848794164,1.7661331850566881,3.0165481202042206,5.0964851394781086,1.116837299879813,2.938738217978558,2.6255217516090066,2.8068280332334385,2.1663622686728585,1.4812490487375003,0.8837913697194739,1.0844496145999856,2.1769810001244907,4.269477001528412,3.85347610790563,1.3000060378745608,1.547824704873512,5.954722751188403,2.4623698413563413,5.76389738835827,3.3802483915348627,1.8564144615881597,2.6891793955538494
2.4534593349743856,1.7502733090548792,2.985990487746552,5.011526732203008,1.116837299879813,2.795180856030305,2.558203373897752,2.716223624320663,2.1346683886821745,1.4425291986035018,0.860830469934162,1.0694082984454838,2.0256590508058383,4.151127099046045,3.789855217364108,1.3000060378745608,1.5428097528297218,5.772329593319503,2.4389527041650423,5.6577263984647095,3.3478656119439587,1.8406720669538923,2.658872343765957
2.421687036586468,1.7390540571438369,2.9350196301207183,4.954896480129115,1.108762566201682,2.786711458036534,2.548584529211896,2.682325153489141,2.1505503214939696,1.4328498276808723,0.8263800345273971,1.0631415658165932,1.9752403970312808,4.1353113047986785,3.789855217364108,1.2666738830634572,1.5277827858371604,5.708545351313322,2.4311480555117138,5.566693580713412,3.3478656119439587,1.7934772351571946,2.5577288398091
2.4471147504706248,1.7070902435735336,2.9961560890161323,5.082336417598036,1.108762566201682,2.8204864009079365,2.548584529211896,2.5012145591255543,2.2298196063442366,1.4183207304281884,0.8149181434485019,1.0669050869595842,1.9584311012525444,4.151149547096058,3.821652102637792,1.233335026461227,1.5428161684497983,5.744965870654702,2.4818861154302434,5.672906094233425,3.407156311931486,1.7541462793901974,2.598166532766482
2.497965794985405,1.699066919428738,2.9859691583134778,5.0681566989929365,1.1248285357859442,2.8289478601106604,2.548584529211896,2.5125700732239844,2.198133869738085,1.4231713873262528,0.7957675670774621,1.0581244580939069,1.9752344401012916,4.064349010066279,3.8279960451281716,1.233335026461227,1.5928959812776786,5.60823568293312,2.4662750517641867,5.718346072048235,3.391006391012931,1.7541462793901974,2.6588597029719065
2.497965794985405,1.7030767173585897,3.0267276373244565,5.110627852130499,1.10067846712262,2.820489306008928,2.606284482953253,2.4785750001332643,2.2139384522615018,1.4280101700431622,0.8340280717025464,1.075668161609104,1.9920436851865533,4.151163504921296,3.789830924558243,1.233335026461227,1.602915296999915,5.653830639035365,2.4584816226006123,5.8093821415152425,3.4071814914980623,1.8052796434344216,2.7094046259254028
2.5360847530168824,1.735060498110584,3.0481266017203397,5.110627852130499,1.0846085615026295,2.8796067618628767,2.664013684250668,2.43331622063083,2.240328598612459,1.4376920789960548,0.8378729411130952,1.0869519206243836,2.1096937852336706,4.20637397953675,3.8407283538750607,1.1999979806959802,1.6329699588186637,5.6994005139859905,2.493588740171349,5.885194578462016,3.42878302215416,1.8642761821818583,2.770041101453613
2.542450325746955,1.7270445186093133,3.1305174637648414,5.1247842912809,1.0926888952858242,2.8711695140506186,2.6447528653135355,2.467309648233043,2.2773164237755505,1.447382123608488,0.8569848228998849,1.0941475423389169,2.1433012072324438,4.261603669888069,3.897955206347799,1.2333339245997144,1.6229598529711051,5.781471881387388,2.5365034023896977,5.945929786511745,3.4341662114989417,1.8642761821818583,2.8003730515145304
2.518678415201221,1.6950941950150409,3.109918658853269,5.0540110202183115,1.1248248756961805,2.862699563984169,2.6447528653135355,2.48993487770734,2.2562057005271514,1.4425333934943996,0.7919568145382416,1.0941475423389169,2.1685707284657143,4.190605352747732,3.891601539361452,1.2333339245997144,1.577874028255568,5.781471881387388,2.49746661502692,5.915546085302672,3.4449494934030485,1.8328258429884503,2.7497983142041784
2.454401742045286,1.6550899720126862,3.0584184058626587,4.997406096791867,1.1087623764712389,2.7275801445641163,2.5966712582221354,2.4219596555459293,2.1981084037385767,1.4134807709494224,0.7689979864847779,1.080197161174096,2.0928876100422604,4.127411024028296,3.910670386904323,1.1999969086177842,1.557835028096722,5.708509706244278,2.462352234419642,5.809362033071487,3.3964101550409995,1.7934934003979184,2.679046003579705
2.518657979652032,1.6151195491885797,3.0790321459181733,4.9690708042230565,1.1087623764712389,2.7614021383567118,2.6196517988574013,2.3993385523631297,2.187513521232557,1.4431355975239413,0.8187213962908837,1.0903402125175208,2.0928876100422604,4.103760958860613,3.942464137149855,1.1999969086177842,1.6029187738098412,5.726719852207199,2.4662427509500247,5.824524467977804,3.4179433954239595,1.8170957735471551,2.5880656012981382
2.5058128239558064,1.6151195491885797,3.109914838341732,5.082365618559342,1.124828343306307,2.8880676544431343,2.697560243355421,2.478588704747684,2.272082793963408,1.4876130366396292,0.8225693868534508,1.118231115153719,2.1517186807605486,4.135277843024664,3.986974557258277,1.1999969086177842,1.6329735008187758,5.8726939412399615,2.474060740470536,5.915561785412298,3.477244713334565,1.8485497013872565,2.6137133314070025
2.570036806633794,1.6710834415679638,3.0996210202268206,5.138983171550093,1.124828343306307,2.9471575186530403,2.7365130132694735,2.5804587005128137,2.3407678568249213,1.5320926664351542,0.8684852100276105,1.1461197991656529,2.193784780969417,4.214220297048005,4.0632852502842,1.1999969086177842,1.6630202132338412,6.0094102561920275,2.501399111652736,5.991399287501284,3.5365317356969195,1.785625069552034,2.7560822965687417
2.544336438567456,1.663095662717269,3.0584270568680063,5.096483780721374,1.1329046108112464,2.904954222985929,2.697545067960516,2.5691046822305568,2.3460579921813456,1.5419746641336611,0.8149170422731075,1.1359766389430366,2.3450462416172586,4.182613644820145,4.006074193960199,1.1666609944963822,1.6580145223920073,6.02767886337085,2.481863184590728,5.885231692126761,3.49883230739439,1.7463056055204982,2.7967345104431307
2.5700342365969875,1.6830694416265035,3.1099309685056635,5.138988455452591,1.1087624135548586,3.0569414279325526,2.746235756437202,2.6709696828809992,2.335477270636608,1.5765765755968204,0.8646351310221898,1.1511873661384842,2.375907050156942,4.204237757363863,4.0696505914183465,1.1666609944963822,1.6830505416801265,6.155345101697044,2.513085023452879,5.930783385423823,3.563525716758112,1.7541639807453404,2.878119484697027
2.5636348513478606,1.7030811372874426,3.0893121261844714,5.1248048473155405,1.1087624135548586,2.997820180716337,2.717043270346275,2.5578274071141602,2.324897558600624,1.5518716206572185,0.8263750264744579,1.1423117115455563,2.2995691566353997,4.172495762295768,4.076039942846873,1.1999924991091435,1.663022240234133,6.173564923198068,2.505269329029941,5.885234969023768,3.5203714203281717,1.7305704752043156,2.857799961135065
2.5572001278709777,1.6950936867535646,3.109917838066121,5.181433940878378,1.1248283809272683,2.9893963060085236,2.7657326857508795,2.5238338808736125,2.3407766089258657,1.5172648835165623,0.8684788340733316,1.1524554395440811,2.3080315711318176,4.172495762295768,4.088757187468556,1.2333282907343956,1.683061658228954,6.200913815807836,2.5322009743170133,5.839742102713214,3.4880544106895583,1.7069654939225287,2.837481003411394
2.582899989156081,1.6950936867535646,3.099624010022122,5.280554772167382,1.14089093020691,3.0147463866834765,2.7852034438585656,2.5011950909621756,2.3407766089258657,1.5320885614285191,0.8837814311297036,1.1638647483955673,2.2741035070361804,4.2200622139859405,4.145958900521242,1.2666651544329466,1.7231353563113858,6.237437198182943,2.5322009743170133,5.945967011561568,3.531131882661575,1.6754890502145974,2.8476391854036067
2.6150312650211824,1.6950936867535646,3.0790425065955755,5.252250998588566,1.14089093020691,2.9893923695714686,2.736518087659918,2.444668081906431,2.2509141949092015,1.5073759729326772,0.8569763403235398,1.1499100100623043,2.2062215173511497,4.1883273461367665,4.120544172461047,1.2333265275682714,1.7131239398912166,6.18273487395488,2.5400761193471393,5.9004209042530045,3.5149592986389853,1.6322279229380563,2.8171124933360807
2.6857155601147054,1.7230796835218658,3.0996413009647004,5.19563173282378,1.1329046936954614,3.014742416865434,2.756002096444057,2.4333003753255658,2.2720952974832973,1.48761427392753,0.8684769628106817,1.1575224143289171,2.2062215173511497,4.1883273461367665,4.095079209475236,1.2333265275682714,1.7131239398912166,6.15534535846326,2.5637242280182604,5.9155849859769365,3.5257502236858067,1.6951503093673188,2.8273104405619573
2.6728778397373567,1.7310575424565722,3.130513728322309,5.181447658193171,1.1248270832294127,3.0569488107015506,2.7657307838445044,2.4333003753255658,2.266801315440161,1.4777365151486512,0.8531743987259575,1.142312569804635,2.2062215173511497,4.156621708126511,4.107773955024611,1.2333265275682714,1.7131239398912166,6.118844160487572,2.5400866906359316,5.839747186456711,3.5257502236858067,1.71481405295598,2.8171321229759343
2.6600212973282207,1.7310575424565722,3.1408131184884893,5.104710418375332,1.1329033416869998,3.0400744532664783,2.7754661562036365,2.501189455797149,2.256215353297056,1.4777365151486512,0.8531743987259575,1.1549922393294667,2.22318736081958,4.148682560663989,4.0696127349824325,1.2333265275682714,1.7331503587485448,6.191780782880584,2.5518980937473894,5.961155530463146,3.5203558258435668,1.7344658220028557,2.8273301412611067
2.672869200194316,1.7550326894195956,3.2540708395411837,5.246876603527083,1.1408903102458932,3.0485258602465586,2.7852080424119112,2.4446625740961343,2.261517459377304,1.4777365151486512,0.8722855052574189,1.1511807649396797,2.2062244412565257,4.164572014871332,4.031439767528297,1.2333265275682714,1.7432892883472235,6.210046536190082,2.5440127286377097,5.930813248813088,3.5311281146706492,1.817078429104852,2.9290292064422694
2.582900422915775,1.7510663155415072,3.336463913198367,5.175728956783256,1.124826574677631,3.05693979162084,2.7267743776821094,2.455932468562717,2.224541648916485,1.4925582123955925,0.8875941158746865,1.1397725635591274,2.223190307209789,4.259732485411142,4.031439767528297,1.1999897115281009,1.728087805752836,6.146207257798048,2.5321830694495437,5.900447484979164,3.5365307406860955,1.789549690903913,2.898508722111141
2.6086261111280162,1.743046431816327,3.233500636837065,5.0903811862858985,1.156962869916171,2.997818576050893,2.74624354673876,2.467303435892162,2.2456525491647024,1.4629010807152918,0.8837863371175841,1.13596572319684,2.2571384232008818,4.315279397020904,4.012371057427888,1.1666539973418504,1.7027540385204991,6.118856635500847,2.528258185691897,5.824626734797183,3.5149932684753167,1.7541523980178335,2.847668879125312
2.6600160455172377,1.7550385912672233,3.3364552971139574,5.261010763650202,1.1408926556530354,3.1244764108890433,2.872845374243416,2.478579012594189,2.314324604118159,1.4431372871148282,0.9182009770849427,1.152448585840426,2.2910857850858237,4.426354688700222,4.031429819950671,1.1666539973418504,1.7179596320844877,6.2920814668518785,2.5597602826856183,5.900463374884242,3.5742912049144957,1.7856043505142931,2.8781958895095356
