A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,x7,R,S,T,U,V,W,X,Y,Z,x1,x2,x3,x4,x5,x6,a,b,c,d
1.8851757394672863,1.575698742468935,1.1601858216927745,2.2256054143624766,2.5690357886056328,5.901721732911687,1.6438761090397045,1.2829873549706237,1.1459909365048797,1.5206946857595725,1.4913457650547388,1.201585051479691,1.5255768501333133,1.7529179595434818,2.4951243702150414,6.003073126098712,2.687940364047373,2.0662649949082725,1.8036972230327752,1.0607890312426262,2.391361848358456,1.1340044889870478,2.533128513500034,3.16433787296088,2.9504172884642,2.107541592017117,3.758043234848568,1.7849466200471469,2.284345702461937,1.7172392574530009,1.262426783949526,1.6569081726880106,1.0847251828775637,1.5901078697157232,1.2868620090403458,1.7556928954364033
1.848150887944149,1.608315706438042,1.1649193798452808,2.175729597026613,2.590384476008946,5.8667835402528485,1.6372512883202746,1.2785867083430744,1.0988907090145292,1.5116921732198758,1.4913457650547388,1.190290151995782,1.536713561139286,1.7398411915652874,2.5159836099500392,5.854076851108941,2.6814086689627383,2.0733316211908592,1.809396906257559,1.0607890312426262,2.3579545233368884,1.108364647491051,2.3998099598345277,3.1799064152958474,2.7900621088361706,2.0626931069389927,3.782620837604477,1.7346646737604186,2.242039620052342,1.6926999084639978,1.255950534547865,1.5794311465331192,1.054092543713101,1.5480336154830447,1.2868620090403458,1.7616798082098413
1.811132425658628,1.5957708439278253,1.1743901744034229,2.178840890350361,2.561916150617608,5.587407308066008,1.6206823052824733,1.2730759996301158,1.067495401457984,1.5176935911475589,1.4913457650547388,1.178994298453342,1.5745781832857582,1.7300284872448592,2.522927724713501,5.683781755510182,2.668350208744889,2.084631278526349,1.769445422567392,1.0607890312426262,2.3379119098885246,1.091273664626739,2.2664765184661206,3.151891439777091,2.800748046713013,2.0328046838194465,3.7703273198822624,1.7402502940099271,2.248093127026483,1.6681726867903544,1.253790299628443,1.5913558516894442,1.057307525971426,1.535417141516858,1.2868620090403458,1.7197342119763648
1.8253679265243048,1.5731906864862466,1.1696573820005771,2.1632621779843566,2.5512329602695316,5.762013786443071,1.633939486539684,1.2642663137126753,1.067495401457984,1.5176935911475589,1.5014869162571107,1.1601657595070425,1.5767983385241908,1.7234889795630737,2.5159896734705387,5.832810513139659,2.6748609832542267,2.0987650785947576,1.7580324995918326,1.0001755459974226,2.2844672436284728,1.0941218888914146,2.2664765184661206,3.1830321272020883,2.693843493769977,2.0328046838194465,3.7703273198822624,1.7430520969832832,2.260187868049885,1.6743115622777427,1.2602598575745254,1.5913558516894442,1.034808021818754,1.5017607977748084,1.3081853125301444,1.7137495369186873
1.853843666178084,1.5380613384570088,1.2028054722064736,2.1539168853754638,2.547686746454757,5.482671358076312,1.6140544429884958,1.290702122332407,1.1145932985703102,1.5206986244580312,1.5014869162571107,1.2053658174974369,1.585707249136853,1.801976667692376,2.50904554197176,5.556043654291182,2.6618076616559456,2.084640389615815,1.7523188939681593,1.0304808650411446,2.25773897687802,1.1226128228781471,2.666441629679837,3.145663330028736,2.736594790016107,2.0328046838194465,3.6966551240517633,1.7653980248666088,2.193715742850538,1.6559108782083105,1.230051428788464,1.645000457449895,1.044452432582105,1.505965728008578,1.3046270484800624,1.659817838991856
1.8139674889185933,1.5129755580267747,1.212271551272739,2.132097707326611,2.497879470561567,5.622369824280097,1.6041118676196868,1.3215369960349286,1.0675017317057145,1.5087003123110574,1.5217720044957443,1.2354999629348724,1.5901630865069272,1.7954354923886524,2.5368457665768065,5.5986029486830535,2.5835238983266446,2.0620428877923795,1.7808641687509004,1.0607873072820049,2.2176641100384344,1.1254642594482576,3.066407874131812,3.201719050569848,2.92900476970214,2.286905269296877,3.684382229039911,1.7570123842484924,2.193715742850538,1.6681811778158335,1.2063114362128466,1.6509553591058637,1.050875815042485,1.49754737958901,1.3223960688803609,1.659817838991856
1.8225112757913997,1.5305412042554656,1.2312193556191315,2.1133992104333568,2.533474253017069,5.517625074453758,1.663768787976463,1.3435670177588308,1.1616980845114269,1.5236967934154293,1.5826428846755742,1.2618655321439023,1.5879368581858175,1.8510401295879289,2.5576986387780685,5.790187141586987,2.62920060084906,2.081817879086308,1.7466181507858205,1.0759459579030644,2.2243392790096497,1.148254910702085,3.333062702866314,3.201719050569848,3.0038408415680293,2.0477407162338097,3.684382229039911,1.7625996836304023,2.181628369107432,1.6620422710814715,1.2214144553942317,1.6449954102594917,1.0701593862485148,1.5354053773450198,1.3614993206371533,1.6658097813906163
1.8225112757913997,1.5456017297053397,1.2548957038276876,2.1133992104333568,2.540593315668048,5.4477719410111725,1.693600162344881,1.3721984309072714,1.1616980845114269,1.5327018414645146,1.7449587389279009,1.280705184538811,1.5678970950355129,1.8543164706173,2.5646555790755445,5.8327450170776505,2.6683493977957022,2.135487144009153,1.7523295921388904,1.0910952769903397,2.2377075580764982,1.1682000985009804,3.4663852109809667,3.186158695984078,2.9397088396005517,2.0552149698480635,3.7642227919432063,1.7905368886159445,2.145369705612866,1.6559093351011809,1.2257260484217734,1.6688313937541512,1.0862331802299676,1.5648544524824974,1.3863875282184006,1.6718066966036231
1.8680740576861847,1.5706868457784569,1.2501647470242572,2.119633738104135,2.5619342995196592,5.622373031720581,1.7499462397460952,1.3721984309072714,1.1930987837357705,1.5237048816551175,1.846410640009169,1.3259012705011861,1.5367116218152563,1.8804808760177096,2.55770536245625,6.045640210200983,2.753149541657649,2.180674051976387,1.7409219264940663,1.1517165305799228,2.2911440145633652,1.1796017314623501,3.866336736623951,3.2266547730100363,2.9076366161605103,2.06269595233831,3.7580871087923375,1.773777463338499,2.1393197630430376,1.662036199641055,1.230040604112218,1.6867045779812582,1.0990833187520879,1.5522417255954886,1.4077101684023996,1.6538347746151338
1.8282093572951612,1.5932733226207514,1.2359628754980616,2.1570452735816734,2.5903973895873227,5.657287968247568,1.7433139434974576,1.354579403054422,1.161696423747845,1.5297082788888392,1.836273845595519,1.3183701512847392,1.5277986944087278,1.8804808760177096,2.5438170223381125,5.875334525479622,2.7205247195890063,2.1976178893602443,1.7580525982507682,1.1214033514950594,2.2777866449584603,1.1852992078253128,3.4663642012202027,3.251564547857673,2.950407950784232,2.092584416687692,3.696679965434672,1.7151186426258949,2.157439801436012,1.65590328606438,1.2473103741939535,1.6747795766149307,1.1344298382831552,1.5480351505191248,1.4290369774536962,1.6508413336730805
1.862378590183008,1.6058123836697769,1.2406966133112192,2.20068229946623,2.704271258833581,5.692193435011654,1.7400016470048123,1.3611897505413275,1.1460019050630117,1.5387029635687055,1.7855559619801709,1.3221406899174135,1.5367057607971308,1.8902969861905223,2.5438170223381125,6.279792554213638,2.8183819937526233,2.225857279238523,1.7580525982507682,1.1820152026433672,2.271112730088732,1.1852992078253128,3.9996643335779307,3.2702610440078543,3.035940277277467,2.1224874480021594,3.6782704992068065,1.7849582737536214,2.199747195942172,1.668173529414117,1.2494682211413093,1.7164983358684087,1.1762108892271237,1.5354186640423941,1.4468141974532198,1.6658144645694952
1.8453005785110301,1.6559940206594574,1.2406966133112192,2.269255559917598,2.700701620771921,5.342977367773688,1.7532604595549892,1.3435759551693227,1.1460019050630117,1.5387029635687055,1.7855559619801709,1.3334449928162078,1.5433904308565984,1.9229991240516184,2.5577062632800787,6.215927063937286,2.8966766455390704,2.2145499242599906,1.7865857919203778,1.1820152026433672,2.271112730088732,1.1881439259240936,3.866355521339779,3.2827207385855246,3.046626787053484,2.0626969765919383,3.6782704992068065,1.7877428086606768,2.24204833452014,1.6620346508258728,1.2753696973655686,1.7284108343193354,1.2019228592656286,1.5564538997397748,1.46459554393992,1.67779167056975
1.848142341401937,1.6760646681898501,1.2359571522483703,2.275496012707371,2.6900338493698723,5.377920439758929,1.7300648236750769,1.3336603646201728,1.161702131162375,1.5567057882424595,1.836283606860028,1.3334449928162078,1.5500733114222074,1.9295373210733944,2.5646632243162006,6.620397437987684,2.8705775889627634,2.239972957390496,1.8208346415514916,1.2123220724391433,2.271112730088732,1.1681949894078278,3.733043582963984,3.3387896088005653,3.046626787053484,2.0925854557827552,3.72741219307621,1.7905316874421875,2.3145785981418667,1.6313701115181354,1.2926382030678985,1.7701346718598043,1.192283437934318,1.5859020075228514,1.4468153540364894,1.7017673135421916
1.8595268982249729,1.6735505711875651,1.231223436355259,2.228734569646235,2.654444701542709,5.098537472913453,1.7366909719497523,1.346876938833559,1.1931029397676938,1.568707989869809,1.8058563874943567,1.3522732361147725,1.5567541273944372,1.9360784525918329,2.557712986978304,6.535259126935164,2.8705775889627634,2.1721913756998594,1.8493671203846036,1.2426301242501216,2.3111978697747984,1.1909864736511746,3.3330852934852224,3.313882238318913,2.9504143131183347,2.1224885019458903,3.7458256093100064,1.75701293425327,2.2843733474361154,1.5945664018022865,1.2969556146661452,1.7522563116740204,1.2019290109472067,1.5859020075228514,1.421930129947062,1.6987722030703574
1.8794610265739449,1.7136990493903548,1.2406915445808309,2.213155715004408,2.658001657442776,5.5525112495016655,1.7565760835785769,1.3722116940530182,1.2715971821750105,1.5777123737316618,1.8160053003920755,1.3786425642190103,1.5812574373596258,1.955710288101114,2.557712986978304,6.620413553359129,2.9227646895301067,2.191958317218728,1.9121531341216604,1.2426301242501216,2.3245565934620966,1.2223332376376734,3.733055528703449,3.313882238318913,3.0038758204720386,2.6605817869592125,3.776541379306348,1.748631982556882,2.3085420174519897,1.5823041861724267,1.3215588626763621,1.7582139831337122,1.2212079522828,1.611149567482615,1.4361494312465326,1.725731717933084
1.910791641886932,1.7312644646466058,1.2454309862811297,2.24431694747167,2.661563379663749,5.5525112495016655,1.7864027454777411,1.3887331228494166,1.5070842643420004,1.5927164184058498,1.7957205211866958,1.3861699526196465,1.5812574373596258,1.962242360463372,2.5507560076537232,6.407567257618632,2.9292824547877587,2.2089021550108288,1.9806464593858983,1.2426301242501216,2.3445942712977406,1.2593699347380949,3.599748115773449,3.3512628299671503,3.014569618392919,2.6157509838489497,3.8256741826511234,1.7570079297533294,2.3689796474688833,1.5700413287295905,1.338950577309183,1.7462932923280656,1.2404908258493452,1.6069444671114854,1.443258370931203,1.7736725450572648
1.933568278258224,1.7463264654890314,1.259641353834597,2.225621787299231,2.67580274374495,5.342959474945474,1.7897254545843295,1.3986486773465614,1.5384768295682443,1.5867118775084597,1.8058663421314003,1.3786430497769215,1.5790278643729487,1.972053572265688,2.606362488620574,6.407567257618632,2.9097148479897763,2.2018336681147948,1.9692379357798355,1.2123223755196608,2.3412649474324976,1.2508188128812232,3.4664134455652005,3.326362947140493,3.0787196598723203,2.5709170119857787,3.782673604838125,1.7709761427948685,2.3689796474688833,1.5700413287295905,1.3172194094394551,1.7582204755146662,1.2662062006692023,1.6027342726076534,1.4325926915700211,1.7796675582595585
1.950661021838027,1.7362850883124694,1.2833226112866871,2.238085269308107,2.690038014341673,5.41279195528301,1.786414462493349,1.3986486773465614,1.7582636294403633,1.5687185648175137,1.7855684044458435,1.4087801868450451,1.5812542936617144,1.994949114239693,2.634172376374156,6.556607272030842,2.9488505126952385,2.203242841662388,1.9521055657385509,1.1820143161316694,2.337916938557669,1.2565225466679617,3.5997317066816383,3.326362947140493,3.153563334803817,2.5709170119857787,3.7212808122316017,1.7961240040225557,2.3508569531657457,1.5823033515069689,1.343300353746356,1.7939826799866343,1.2919101865427869,1.6111486275388436,1.4468183369973115,1.7796675582595585
1.984836602940629,1.7413029522176926,1.2880580717223349,2.2131529994080146,2.6864871641627417,5.308054430948284,1.7963647910494367,1.408565096468949,1.6797747410221455,1.5567178677966595,1.7754263759085909,1.405018743746169,1.5812542936617144,2.0374614798641404,2.6619628949449035,6.556607272030842,2.9553674723282954,2.245611201507556,1.934985599927024,1.1971677396644775,2.344603381001944,1.2736238185281124,3.3330995791677283,3.3388368081922706,3.0252763783439973,2.600816776835173,3.7151406988914193,1.8240537322851058,2.3327318460568383,1.637494092407532,1.3563438001812331,1.8118686873061012,1.2501298111099932,1.6069435296209669,1.4539222150319684,1.7856650379308934
2.041781565078996,1.8040246845565735,1.2927981254262733,2.219394090866345,2.668702619135985,5.308054430948284,1.7897362049704644,1.4250875650505297,1.6640688471935885,1.5507245040056423,1.7449955678255178,1.4163150944458882,1.5589902332069576,2.0145604128304675,2.668910618100709,6.769500310153683,3.001027899775768,2.256906625851139,1.9235691848874543,1.2123238832486296,2.4781988816514353,1.2565317868834651,3.3330995791677283,3.313929085603156,3.014597152728443,2.8399618794651675,3.807239036816938,1.8547890376741103,2.290439417687828,1.6558995260061924,1.3411256227431998,1.7641803034562047,1.2790578149390783,1.6195580363284916,1.4503746448272905,1.794646933071686
2.0275503475703958,1.7914867129989056,1.2833219151668986,2.2256305882616805,2.6900522400890727,5.203273436481365,1.8195711075073218,1.3854416289908238,1.6326678680470454,1.5327205925141367,1.7449955678255178,1.4193318455970578,1.579038847605999,1.952431369698776,2.6550055937804045,6.790756541127566,3.066270246316893,2.2371361238086838,1.9521149515911842,1.2123238832486296,2.491556373623536,1.2536794597272396,3.066451612834311,3.2765479655175525,2.9611483452105682,2.9595526742094465,3.7826823450294684,1.8575897691209975,2.260228521768525,1.6558995260061924,1.3498161167785758,1.7522544446048407,1.304766877019354,1.6111525301199467,1.453971573946462,1.7856557519369969
2.084504236833648,1.786470550202509,1.3259410359695911,2.210051174143848,2.6758218637390017,5.2731013659989445,1.8261943463386487,1.367818811470061,1.6326678680470454,1.511722320396693,1.7652898662793286,1.3888020175982652,1.5812652923811237,1.8968261242897548,2.6619617084361087,7.365526174768603,3.0793325575662025,2.242796078201919,1.9521149515911842,1.2123238832486296,2.491556373623536,1.2422835134383192,2.9331222967082757,3.257871642114102,2.9932175817891977,2.8848239691856574,3.733545301367536,1.8548033844673164,2.260228521768525,1.6865667852278272,1.3389500970385082,1.7761026275959124,1.3240513314617,1.623767854430786,1.479096202744257,1.7736740018414996
2.08736000763811,1.8090515379570684,1.3259410359695911,2.1851217968995056,2.679380706817774,6.181076690210303,1.84275792905994,1.3656166231835938,1.601271664944501,1.511722320396693,1.7754402830104346,1.3811774945216506,1.5812652923811237,1.9295274066725099,2.6619617084361087,7.6209626225095795,3.0271378707154555,2.2682293857287283,1.9464147759325376,1.2123238832486296,2.5115884868674696,1.2650794159099124,2.7998118883228846,3.2703167117869776,3.0039033685561853,2.8997673573460387,3.776518407786276,1.8743530121396017,2.2723207443599867,1.7356290130101049,1.3302603109087283,1.8357086317780316,1.2886991609116727,1.6363845306597131,1.5006318434562131,1.7796690199677236
2.0958973100693497,1.8090515379570684,1.3401418644648255,2.147712511736586,2.7007353710511124,7.054091961935606,1.865958251386805,1.374424850403128,1.6640735396436244,1.511722320396693,1.7754402830104346,1.3888015942914098,1.5701331847227604,1.9622328962156093,2.668909428495128,7.471972803239518,2.974950013824321,2.285173059240122,1.9810609589441368,1.2426319803298451,2.5182693122425373,1.2821706388188552,3.066465972566756,3.338829846898915,2.982515576572065,2.884833555455707,3.7396595881262815,1.8883169420800416,2.2058326393800134,1.7785511185018446,1.3432968619556338,1.907227840072104,1.3111998482611906,1.6321790224159176,1.5437149836818411,1.7886563485185607
2.0446316618650533,1.788971065885745,1.3590780690097135,2.15705506116264,2.7043003417408995,6.704914409819794,1.865958251386805,1.367813866872689,1.5855791907786343,1.5057207827847179,1.7855780470264244,1.3926207986757115,1.5656740064781478,1.9655098251522891,2.668909428495128,7.173915808118293,2.8836190483999147,2.2569283202279142,1.9695113735534928,1.2426319803298451,2.5182693122425373,1.2821706388188552,3.066465972566756,3.351283682227848,2.961130939888044,2.7802006423993286,3.7457926298508095,1.899495778377156,2.2360525465395202,1.7908231212195072,1.3606791233493396,1.895307666071653,1.3240496067741503,1.6700455757359671,1.532939853095742,1.8072404879796684
2.0389271395284503,1.7613672423391278,1.3496052948687156,2.1508211720358803,2.6865060454922447,6.669981805744633,1.8593340995943817,1.3634095062213591,1.507093020835092,1.5027243984269765,1.8058622136406448,1.4116997036175691,1.5678972635673467,1.9622470788425368,2.6480652458585805,7.535839860637862,2.8836190483999147,2.220208096457806,1.9926137419652752,1.2274718701698213,2.5115958985650946,1.2850170576370332,3.066465972566756,3.3699838451746786,2.9826583618210303,2.7802006423993286,3.7335064300248986,1.8827422256118689,2.2759437239697853,1.8337491514351387,1.3671967763501829,1.8595432104128808,1.3176279661812955,1.6868796351393858,1.5185762066722348,1.8042223963647424
2.047470244243074,1.7839479703859156,1.3496052948687156,2.1539398627353323,2.697171474492849,6.4604776772261925,1.8626437142916596,1.3391817192958055,1.5855824253601836,1.5357242262164328,1.8870176615216552,1.430771766613442,1.5901614047100032,1.965524031464204,2.661967588399338,8.025443376383503,2.97494326366274,2.239990150597245,1.9637407688441983,1.2426311477664187,2.521617166200369,1.2992678968062281,2.933136032079553,3.3886872555153977,2.9934257585072035,2.7054688491316345,3.751912616724922,1.8967121729259089,2.336961775209415,1.8153566474462444,1.37589214784777,1.837489027937384,1.3144129539438134,1.7457686032021018,1.5221600465199812,1.822354831448208
2.056008195161568,1.781432603747671,1.3666508097429078,2.1664111745405696,2.6544752500516267,7.054130970986508,1.875905737537416,1.3457838851719341,1.6483714894044468,1.5567175763888117,1.947892851282344,1.449843954262399,1.5990663085763792,1.978614421513756,2.648072117587893,8.302160664001207,3.033668643687443,2.2541244884475136,1.9521939731233944,1.2123233740723958,2.558357128311908,1.3534083900661436,3.0664470647375692,3.4385348450440296,3.0472774879027478,2.6905346610844285,3.7273375890853737,1.8995003398201102,2.3613596561426013,1.7846952736708774,1.3802399670349692,1.837489027937384,1.336902559585792,1.7710124172044042,1.5221600465199812,1.8374621530009132
2.0446179097603725,1.7613558583034352,1.3378828101978195,2.1726504387232466,2.6402472627113505,6.809705332841825,1.875905737537416,1.343576799600252,1.7268669397298868,1.5369161288171458,1.9275958077719817,1.438404685463269,1.6012890107453002,1.958986566452339,2.66891244515331,8.153136880082387,2.9749671554320916,2.2546880195696257,1.9984024044672253,1.2426314584242055,2.5783890646265903,1.3420126914217867,3.46640375539129,3.4509823411830887,2.98267520515921,2.600859140830484,3.721187482063383,1.8855390123224325,2.3125503520501343,1.7908346254123055,1.3780729902867244,1.8254718496946736,1.3529721283520129,1.787837035167846,1.48626751262304,1.8435074034842864
2.056006431517738,1.7468070589138485,1.3330931897373113,2.1695435485958723,2.6544781954573646,6.914438600860933,1.8725853843819744,1.3391698676975632,1.8053530421406103,1.539959222752204,1.8667223321625424,1.438404685463269,1.5923858438455565,1.9491720437544129,2.66891244515331,7.918978788886419,2.9488766934789514,2.2546880195696257,1.9579747238248533,1.2123236771532389,2.5850670923039734,1.3220703828272589,3.46640375539129,3.432278016893876,2.950372832687336,2.5560203292425663,3.684347725990955,1.8799578168459576,2.2820478129065926,1.7908346254123055,1.373732060367321,1.7774254306107098,1.375472054846507,1.787837035167846,1.4934461847090093,1.8465307556260009
2.07594969390346,1.7442916567490123,1.3282940542542572,2.1882450139847687,2.7043027511860998,6.704931111254847,1.8891577650337552,1.3611992120211882,1.773957952737785,1.5521095010197188,1.897149906176792,1.4422164578797467,1.5879271634827887,1.9884088769951889,2.7005924358772795,8.28087611953853,2.9423596759863635,2.3198259564549923,1.96952677469542,1.2426317690820698,2.5516680254714057,1.3591147949540785,3.46640375539129,3.488327116909753,2.99344827604457,2.585925767094704,3.6966166039185047,1.907893990004289,2.2393278778489814,1.8337609313834389,1.3759025570227013,1.7834331285661742,1.375472054846507,1.80886199870142,1.5078131370059098,1.867691998085475
2.0501871582021183,1.7468208796512985,1.3091134881108255,2.162051721167371,2.7043027511860998,6.460469322938494,1.8990947348778329,1.3700061709229652,1.7111598412108673,1.5521095010197188,1.866719621681716,1.4460383314931282,1.5500709799053591,1.936073955352676,2.749554176739735,8.004129239623552,3.0141238284836698,2.3453208437164332,1.96952677469542,1.2426317690820698,2.5449826552446706,1.3505659628938174,3.3330858669589407,3.438478922409113,3.014971169149331,2.585925767094704,3.6720710696684864,1.916269644620408,2.2088282321526784,1.827636169872618,1.3867721872231806,1.8254686474064792,1.375472054846507,1.821487855452356,1.5042245417398357,1.8646663370485763
2.035876851837868,1.7669791926024747,1.318709289978678,2.206049473693127,2.7007330715545343,6.495420461975591,1.918978256752004,1.3876244502810346,2.0251405604746493,1.536929870099746,1.8870108639693963,1.4689291182806643,1.5745621013878641,1.9452315851614936,2.7285750783712106,8.302122971214738,3.007613321014145,2.3453208437164332,1.9637560612455625,1.2729395579299814,2.5750389004031105,1.3391671861669936,3.1997624322805827,3.450926216108233,3.0580551071564748,2.6008724180285108,3.684335787041179,1.9274414966485447,2.1905170461081327,1.8031092924729275,1.3824315902771722,1.8374802311064136,1.369048600350374,1.8172802185062609,1.5293601338323084,1.8737286154466328
2.012973237254692,1.749327070468376,1.3091222734405328,2.2311984376932292,2.718530902496078,6.809733858130589,1.9023982846136664,1.385418127405088,2.260623904846641,1.5278158759700546,1.9174483492052223,1.4689291182806643,1.5500619150902688,1.9816268681198652,2.735560230571841,8.259533080372407,2.994560279200944,2.3786009464887687,1.969529504065624,1.3335569396786071,2.5850558017256784,1.3334623339539222,3.466398635762524,3.4633840597483836,3.1011125230652383,2.6307564421116587,3.6966046252120264,1.9162623359679831,2.1600031436558464,1.7969787208785195,1.3846020078739074,1.8735132184384105,1.3561932339930838,1.7878402789664591,1.5078267431479495,1.858626362806133
1.9986609975378111,1.7468080394869014,1.2947350196554213,2.246906074694589,2.7042858005669994,6.739865988746169,1.9256075436859528,1.3876209422276622,2.1036461808940907,1.5308562295632349,1.9377349527398136,1.480372076112071,1.552294004247999,1.9783175512501052,2.7845267586990774,8.302069675736325,3.020642899232784,2.421796339677005,1.9406562015360225,1.4547906010647893,2.5950858182363743,1.3106734626666496,3.466398635762524,3.4758522423634783,3.2734103348467434,2.6531704869984503,3.70887735256773,1.9386059548053696,2.190502388044267,1.8031064183167156,1.4085140845498896,1.8855224381686004,1.3883350136387198,1.8257067360749688,1.5221812537427182,1.861655923777507
2.0301598948590067,1.7442926359100404,1.2995255392281464,2.2500517431991613,2.7185103438779814,6.8446035062112855,1.9123593637853942,1.3920197006145234,2.0879529803846206,1.5308562295632349,1.9113623800330248,1.480372076112071,1.552294004247999,1.9816213415606927,2.7845267586990774,8.727799808708085,2.9945445445834125,2.452964858568648,1.9522031059351612,1.5154117254111592,2.5750517557195898,1.3220763217918494,3.7330340188253777,3.482074017877309,3.2087932148368683,2.6307511963833137,3.758019977489252,1.9218370132963032,2.17830128974286,1.8214981037835456,1.4128663930711487,1.8855224381686004,1.407618986978162,1.8088006916989143,1.504234736761091,1.8888547168238965
2.084568180041228,1.7140466016033602,1.3043207884678982,2.2406240263951567,2.7149490953275013,6.704905148649514,1.9123593637853942,1.3854076070366044,2.0408487611471435,1.5278251342286997,1.9010792504284468,1.4536661638590092,1.5233437210687737,1.991549264481912,2.7845267586990774,8.791687303307828,2.9945445445834125,2.4147231364235626,1.9695386695158656,1.5457199599193825,2.578399323002025,1.319220636936779,3.5997273740131237,3.4447113636654847,3.1657312098937576,2.6232798629855854,3.751894404925945,1.9050785945403597,2.1722020461315803,1.8214981037835456,1.4193938358071374,1.8855224381686004,1.3819158642759408,1.7538674146920186,1.5150050574763008,1.8979212194646506
2.141831267946961,1.7266448441251447,1.2947340306726591,2.246920179909327,2.7754381611713983,6.635040037000588,1.8891624447026767,1.3787992127510398,2.0094605072007004,1.5187192964286966,1.8702437449864977,1.4422258111494386,1.512208078467761,2.001467179819032,2.777537596534742,9.196104919259987,3.0010726516906043,2.405523041273789,1.963767921214184,1.4850968230913442,2.578399323002025,1.3220701535125623,3.733061275946569,3.4416111234381863,3.1011186358998257,2.630756210595094,3.739625710221837,1.9190428206383403,2.2210114261081566,1.8092394215450824,1.4259088535134925,1.8855224381686004,1.388341773044824,1.7454137737532032,1.5078239335038632,1.8888491560356102
2.1475499574323798,1.7291657455975675,1.299524546586148,2.2406288034055812,2.7540950417119903,6.502339236260575,1.8725944900626348,1.3787992127510398,2.0251543937619383,1.5065695420572671,1.8805113831464733,1.3926276655040093,1.4810263478897558,1.9518508084313184,2.777537596534742,9.834682444853405,2.9945603240364362,2.3991484052144134,1.9522209658374448,1.4547859969320498,2.54632403542388,1.3049757864276448,3.733061275946569,3.438513673427092,3.1549540554190467,2.6008708200427337,3.739625710221837,1.9374848221446743,2.2515281231028834,1.81537274318412,1.4215598315102762,1.8615008823063328,1.3947697954540217,1.7454137737532032,1.5042353125421242,1.8918713146852668
2.1418159990460346,1.7216092912893062,1.2899340554323422,2.243765683730349,2.811022186224177,6.467161580992405,1.8858524590522785,1.3655903162928849,1.993764500658628,1.4974547963278206,1.8907789752984527,1.3964434653074902,1.4765684585826078,1.9485521805650692,2.7915363860212774,9.706929919894757,2.9880321825300364,2.4019794003325665,1.9522209658374448,1.5154069294242083,2.5295692232707907,1.3135233778287458,3.333101090841654,3.438513673427092,3.0580338668365736,2.615825827257979,3.8071633505484432,1.9515122122570017,2.233223199462057,1.8031008234401955,1.3867884780315347,1.8615008823063328,1.4044076547406088,1.7496376750856861,1.5293710846147028,1.8979063841791128
2.1761707276707334,1.726653606512784,1.2947326101185503,2.2374831398159034,2.867945385495217,6.678055720148567,1.8825333587243465,1.3655903162928849,2.0094554272788114,1.5065742960374569,1.8907789752984527,1.4002557559677795,1.5233313816659189,1.95186471927203,2.8055219833152445,9.408927171353989,3.0010898831676927,2.3934763932553893,1.9637781139552024,1.5154069294242083,2.5597216884121785,1.3420136998938512,3.4664251344753203,3.4758903170572437,3.0472695876253084,2.600889461784336,3.8808319613815554,1.9262791593525188,2.239319898796588,1.8214924518392852,1.3867884780315347,1.8795202108470577,1.3819090441116642,1.7496376750856861,1.5293710846147028,1.8888343916627368
2.1761707276707334,1.7241326922472753,1.2899420994611115,2.243770467438786,2.875057890051245,6.5374826472394405,1.8858466174357007,1.3544880670214237,1.978047638950444,1.49745952154643,1.8805120454625823,1.4116958454940365,1.5322428702486646,1.9320142550770332,2.826507287750442,9.536606313069264,3.0141446241594725,2.407645773503461,1.9637781139552024,1.7881801767205658,2.573134630059458,1.3562658853867242,3.3331064238033994,3.488334004392309,3.0580264492696263,2.600889461784336,3.9299632940126457,1.951513416340037,2.239319898796588,1.790818518950312,1.3889657359420444,1.8554999425524323,1.3947607982219028,1.7454035519119786,1.52219833422786,1.8707015815027743
2.1475323208945865,1.6611156423456377,1.2851435148511166,2.2500530247476145,2.857261281711828,6.396861395497321,1.872589115715128,1.343381264871848,1.9152446264137668,1.4822752819979492,1.8394040521487705,1.3811749813144552,1.5300211180868042,1.902241915406296,2.7845336545273485,9.259853997863994,3.0728601614380984,2.3566518360206574,1.9522310986451457,1.9094187927022208,2.5932308115202227,1.3477214103087876,3.3331064238033994,3.5443915318428934,2.971881844193701,2.6307736817002385,3.868537967727228,1.937501550010716,2.208820361774978,1.7601597059058824,1.3628809594210527,1.80746104903975,1.3883309509420998,1.6946821246934165,1.5257907222966376,1.8374592143994704
2.1761589267321115,1.6182588587731201,1.2899371001615112,2.2563306726866603,2.860832858313968,6.467162902233835,1.8626456675106808,1.3367180937980836,1.8995396204771744,1.4701206246855658,1.849686320800282,1.392624921909552,1.5367073103728437,1.915481519137524,2.742542887017076,9.51533336966506,3.1315825191231808,2.4359531703027524,1.9406738905411665,2.0003453156107005,2.5865402760265006,1.3477214103087876,3.5997549377076714,3.6035828704246695,3.0472487677624533,2.7204567565093987,3.868537967727228,1.9515290612327933,2.1478127433827536,1.790821687982763,1.347671207913914,1.8314822063814884,1.3947589232449615,1.6862256608911963,1.5257907222966376,1.8223552996571064
